IdReteVis;NomeReteVis;idStazione;Nome;IstatProvincia;Provincia;IstatComune;Comune;Attributo;Localita;Fiume;Bacino;IdTipologia;Descrizione;IdSensore;Storico;UnitaMisura;Frequenza;Quota;UTM Nord;UTM Est;CGB_Nord;CGB_Est;lat decimale;Lon decimale;DataMinimaRT;DataMassimaRT;visibilitaweb;invioPC;UTM Nord Staz;UTM Est Staz;Quota Staz
2;Centro Geofisico Prealpino;1428;Campo dei Fiori (CGP);12;VA;12133;Varese;Campo dei Fiori;Parco Regionale Campo dei Fiori;-9999;-9999;9;Velocità Vento Scalare Campo dei Fiori (CGP);3529;0;m/s;10;1226;5079458;482185;5079478;1482212;45,86777880;8,77083300;16/06/2014;07/05/2019;N;0;5079458;482185;1226
2;Centro Geofisico Prealpino;1428;Campo dei Fiori (CGP);12;VA;12133;Varese;Campo dei Fiori;Parco Regionale Campo dei Fiori;-9999;-9999;10;Direzione Vento  Campo dei Fiori (CGP);3530;0;°;10;1226;5079458;482185;5079478;1482212;45,86777880;8,77083300;16/06/2014;07/05/2019;N;0;5079458;482185;1226
2;Centro Geofisico Prealpino;1429;Castelnuovo Bozzente (CGP);13;CO;13059;Castelnuovo Bozzente;-9999;Parco Pineta;-9999;-9999;3;Temperatura  Castelnuovo Bozzente (CGP);3533;0;°C;10;391;5067787;495303;5067807;1495330;45,76295090;8,93995000;01/01/2013;07/05/2019;N;0;5067787;495303;391
2;Centro Geofisico Prealpino;1429;Castelnuovo Bozzente (CGP);13;CO;13059;Castelnuovo Bozzente;-9999;Parco Pineta;-9999;-9999;11;Umidità Relativa  Castelnuovo Bozzente (CGP);3536;0;%;10;391;5067787;495303;5067807;1495330;45,76295090;8,93995000;01/01/2013;07/05/2019;N;0;5067787;495303;391
2;Centro Geofisico Prealpino;1429;Castelnuovo Bozzente (CGP);13;CO;13059;Castelnuovo Bozzente;-9999;Parco Pineta;-9999;-9999;2;Precipitazione  Castelnuovo Bozzente (CGP);3537;0;mm;10;391;5067787;495303;5067807;1495330;45,76295090;8,93995000;01/01/2013;07/05/2019;N;0;5067787;495303;391
2;Centro Geofisico Prealpino;1429;Castelnuovo Bozzente (CGP);13;CO;13059;Castelnuovo Bozzente;-9999;Parco Pineta;-9999;-9999;5;Pressione Atmosferica  Castelnuovo Bozzente (CGP);3538;0;hPa;10;391;5067787;495303;5067807;1495330;45,76295090;8,93995000;01/01/2013;07/05/2019;N;0;5067787;495303;391
2;Centro Geofisico Prealpino;1429;Castelnuovo Bozzente (CGP);13;CO;13059;Castelnuovo Bozzente;-9999;Parco Pineta;-9999;-9999;12;Radiazione Globale  Castelnuovo Bozzente (CGP);3539;0;W/m²;10;391;5067787;495303;5067807;1495330;45,76295090;8,93995000;01/01/2013;07/05/2019;N;0;5067787;495303;391
2;Centro Geofisico Prealpino;1429;Castelnuovo Bozzente (CGP);13;CO;13059;Castelnuovo Bozzente;-9999;Parco Pineta;-9999;-9999;9;Velocità Vento Scalare Castelnuovo Bozzente (CGP);3540;0;m/s;10;391;5067787;495303;5067807;1495330;45,76295090;8,93995000;01/01/2013;07/05/2019;N;0;5067787;495303;391
2;Centro Geofisico Prealpino;1429;Castelnuovo Bozzente (CGP);13;CO;13059;Castelnuovo Bozzente;-9999;Parco Pineta;-9999;-9999;10;Direzione Vento Scalare Castelnuovo Bozzente (CGP);3542;0;°;10;391;5067787;495303;5067807;1495330;45,76295090;8,93995000;01/01/2013;07/05/2019;N;0;5067787;495303;391
2;Centro Geofisico Prealpino;1430;Pino Lago Maggiore (CGP);12;VA;12094;Maccagno;Pino ;Pino molo;-9999;-9999;3;Temperatura Verbano Pino Lago Maggiore (CGP);3544;0;°C;10;192;5105619;480861;5105640;1480887;46,10320280;8,75272660;16/06/2014;03/05/2019;N;0;5105619;480861;192
2;Centro Geofisico Prealpino;1430;Pino Lago Maggiore (CGP);12;VA;12094;Maccagno;Pino ;Pino molo;-9999;-9999;11;Umidità Relativa Verbano Pino Lago Maggiore (CGP);3547;0;%;10;192;5105619;480861;5105640;1480887;46,10320280;8,75272660;16/06/2014;03/05/2019;N;0;5105619;480861;192
2;Centro Geofisico Prealpino;1430;Pino Lago Maggiore (CGP);12;VA;12094;Maccagno;Pino ;Pino molo;-9999;-9999;2;Precipitazione Verbano Pino Lago Maggiore (CGP);3548;0;mm;10;192;5105619;480861;5105640;1480887;46,10320280;8,75272660;16/06/2014;07/05/2019;N;0;5105619;480861;192
2;Centro Geofisico Prealpino;1430;Pino Lago Maggiore (CGP);12;VA;12094;Maccagno;Pino ;Pino molo;-9999;-9999;5;Pressione Atmosferica Verbano Pino Lago Maggiore (CGP);3549;0;hPa;10;192;5105619;480861;5105640;1480887;46,10320280;8,75272660;16/06/2014;07/05/2019;N;0;5105619;480861;192
2;Centro Geofisico Prealpino;1430;Pino Lago Maggiore (CGP);12;VA;12094;Maccagno;Pino ;Pino molo;-9999;-9999;1;Livello Idrometrico Verbano a Pino Lago Maggiore (CGP);3550;0;cm;10;192;5105619;480861;5105640;1480887;46,10320280;8,75272660;16/06/2014;07/05/2019;N;0;5105619;480861;192
2;Centro Geofisico Prealpino;1430;Pino Lago Maggiore (CGP);12;VA;12094;Maccagno;Pino ;Pino molo;-9999;-9999;12;Radiazione Globale Verbano Pino Lago Maggiore (CGP);3553;0;W/m²;10;192;5105619;480861;5105640;1480887;46,10320280;8,75272660;16/06/2014;07/05/2019;N;0;5105619;480861;192
2;Centro Geofisico Prealpino;1430;Pino Lago Maggiore (CGP);12;VA;12094;Maccagno;Pino ;Pino molo;-9999;-9999;9;Velocità Vento Scalare Verbano Pino Lago Maggiore (CGP);3554;0;m/s;10;192;5105619;480861;5105640;1480887;46,10320280;8,75272660;16/06/2014;07/05/2019;N;0;5105619;480861;192
2;Centro Geofisico Prealpino;1430;Pino Lago Maggiore (CGP);12;VA;12094;Maccagno;Pino ;Pino molo;-9999;-9999;10;Direzione Vento Scalare Verbano Pino Lago Maggiore (CGP);3556;0;°;10;192;5105619;480861;5105640;1480887;46,10320280;8,75272660;16/06/2014;07/05/2019;N;0;5105619;480861;192
2;Centro Geofisico Prealpino;1431;Leggiuno Quicchio (CGP);12;VA;12088;Leggiuno;-9999;fraz. Quicchio;-9999;-9999;3;Temperatura  Leggiuno Quicchio (CGP);3558;0;°C;10;264;5080622;468780;5080642;1468806;45,87777710;8,59805580;16/06/2014;07/05/2019;N;0;5080622;468780;264
2;Centro Geofisico Prealpino;1431;Leggiuno Quicchio (CGP);12;VA;12088;Leggiuno;-9999;fraz. Quicchio;-9999;-9999;11;Umidità Relativa  Leggiuno Quicchio (CGP);3561;0;%;10;264;5080622;468780;5080642;1468806;45,87777710;8,59805580;16/06/2014;07/05/2019;N;0;5080622;468780;264
2;Centro Geofisico Prealpino;1431;Leggiuno Quicchio (CGP);12;VA;12088;Leggiuno;-9999;fraz. Quicchio;-9999;-9999;2;Precipitazione  Leggiuno Quicchio (CGP);3562;0;mm;10;264;5080622;468780;5080642;1468806;45,87777710;8,59805580;16/06/2014;07/05/2019;N;0;5080622;468780;264
2;Centro Geofisico Prealpino;1431;Leggiuno Quicchio (CGP);12;VA;12088;Leggiuno;-9999;fraz. Quicchio;-9999;-9999;5;Pressione Atmosferica  Leggiuno Quicchio (CGP);3563;0;hPa;10;264;5080622;468780;5080642;1468806;45,87777710;8,59805580;16/06/2014;07/05/2019;N;0;5080622;468780;264
2;Centro Geofisico Prealpino;1431;Leggiuno Quicchio (CGP);12;VA;12088;Leggiuno;-9999;fraz. Quicchio;-9999;-9999;12;Radiazione Globale  Leggiuno Quicchio (CGP);3564;0;W/m²;10;264;5080622;468780;5080642;1468806;45,87777710;8,59805580;16/06/2014;07/05/2019;N;0;5080622;468780;264
2;Centro Geofisico Prealpino;1431;Leggiuno Quicchio (CGP);12;VA;12088;Leggiuno;-9999;fraz. Quicchio;-9999;-9999;9;Velocità Vento Scalare Leggiuno Quicchio (CGP);3565;0;m/s;10;264;5080622;468780;5080642;1468806;45,87777710;8,59805580;16/06/2014;07/05/2019;N;0;5080622;468780;264
2;Centro Geofisico Prealpino;1431;Leggiuno Quicchio (CGP);12;VA;12088;Leggiuno;-9999;fraz. Quicchio;-9999;-9999;10;Direzione Vento Scalare Leggiuno Quicchio (CGP);3567;0;°;10;264;5080622;468780;5080642;1468806;45,87777710;8,59805580;16/06/2014;07/05/2019;N;0;5080622;468780;264
2;Centro Geofisico Prealpino;1432;Ranco (CGP);12;VA;12116;Ranco;-9999;Imbarcadero;-9999;-9999;3;Temperatura Verbano Ranco (CGP);3569;0;°C;10;192;5071505;466467;5071525;1466494;45,79561610;8,56889440;16/06/2014;07/05/2019;N;0;5071505;466467;192
2;Centro Geofisico Prealpino;1432;Ranco (CGP);12;VA;12116;Ranco;-9999;Imbarcadero;-9999;-9999;11;Umidità Relativa Verbano Ranco (CGP);3572;0;%;10;192;5071505;466467;5071525;1466494;45,79561610;8,56889440;16/06/2014;07/05/2019;N;0;5071505;466467;192
2;Centro Geofisico Prealpino;1432;Ranco (CGP);12;VA;12116;Ranco;-9999;Imbarcadero;-9999;-9999;2;Precipitazione Verbano Ranco (CGP);3573;0;mm;10;192;5071505;466467;5071525;1466494;45,79561610;8,56889440;16/06/2014;07/05/2019;N;0;5071505;466467;192
2;Centro Geofisico Prealpino;1432;Ranco (CGP);12;VA;12116;Ranco;-9999;Imbarcadero;-9999;-9999;9;Velocità Vento Scalare Verbano Ranco (CGP);3578;0;m/s;10;192;5071505;466467;5071525;1466494;45,79561610;8,56889440;16/06/2014;07/05/2019;N;0;5071505;466467;192
2;Centro Geofisico Prealpino;1432;Ranco (CGP);12;VA;12116;Ranco;-9999;Imbarcadero;-9999;-9999;10;Direzione Vento Scalare Verbano Ranco (CGP);3580;0;°;10;192;5071505;466467;5071525;1466494;45,79561610;8,56889440;16/06/2014;07/05/2019;N;0;5071505;466467;192
2;Centro Geofisico Prealpino;1432;Ranco (CGP);12;VA;12116;Ranco;-9999;Imbarcadero;-9999;-9999;5;Pressione Atmosferica Verbano Ranco (CGP);3574;0;hPa;10;192;5071505;466467;5071525;1466494;45,79561610;8,56889440;16/06/2014;07/05/2019;N;0;5071505;466467;192
2;Centro Geofisico Prealpino;1432;Ranco (CGP);12;VA;12116;Ranco;-9999;Imbarcadero;-9999;-9999;1;Livello Idrometrico Verbano a Ranco (CGP);3575;0;cm;10;192;5071505;466467;5071525;1466494;45,79561610;8,56889440;16/06/2014;07/05/2019;N;0;5071505;466467;192
2;Centro Geofisico Prealpino;1433;Lido di Bodio (CGP);12;VA;12016;Bodio Lomnago;-9999;Lido;-9999;-9999;3;Temperatura  Lido di Bodio (CGP);3582;0;°C;10;240;5071328;481044;5071348;1481071;45,79457470;8,75645260;16/06/2014;07/05/2019;N;0;5071328;481044;240
2;Centro Geofisico Prealpino;1433;Lido di Bodio (CGP);12;VA;12016;Bodio Lomnago;-9999;Lido;-9999;-9999;11;Umidità Relativa  Lido di Bodio (CGP);3585;0;%;10;240;5071328;481044;5071348;1481071;45,79457470;8,75645260;16/06/2014;07/05/2019;N;0;5071328;481044;240
2;Centro Geofisico Prealpino;1433;Lido di Bodio (CGP);12;VA;12016;Bodio Lomnago;-9999;Lido;-9999;-9999;2;Precipitazione  Lido di Bodio (CGP);3586;0;mm;10;240;5071328;481044;5071348;1481071;45,79457470;8,75645260;16/06/2014;07/05/2019;N;0;5071328;481044;240
2;Centro Geofisico Prealpino;1433;Lido di Bodio (CGP);12;VA;12016;Bodio Lomnago;-9999;Lido;-9999;-9999;1;Livello Idrometrico  Lido di Bodio (CGP);3587;0;cm;10;240;5071328;481044;5071348;1481071;45,79457470;8,75645260;16/06/2014;07/05/2019;N;0;5071328;481044;240
2;Centro Geofisico Prealpino;1433;Lido di Bodio (CGP);12;VA;12016;Bodio Lomnago;-9999;Lido;-9999;-9999;9;Velocità Vento Scalare Lido di Bodio (CGP);3590;0;m/s;10;240;5071328;481044;5071348;1481071;45,79457470;8,75645260;16/06/2014;07/05/2019;N;0;5071328;481044;240
2;Centro Geofisico Prealpino;1433;Lido di Bodio (CGP);12;VA;12016;Bodio Lomnago;-9999;Lido;-9999;-9999;10;Direzione Vento Scalare Lido di Bodio (CGP);3592;0;°;10;240;5071328;481044;5071348;1481071;45,79457470;8,75645260;16/06/2014;07/05/2019;N;0;5071328;481044;240
2;Centro Geofisico Prealpino;1434;Varese ipermercato (CGP);12;VA;12133;Varese;ipermercato;Ipermercato - ponte SS342;-9999;-9999;1;Livello Idrometrico Olona a Varese ipermercato (CGP);3595;0;cm;10;307;5072343;489417;5072363;1489444;45,80389020;8,86416720;16/06/2014;05/05/2019;N;0;5072343;489417;307
2;Centro Geofisico Prealpino;1434;Varese ipermercato (CGP);12;VA;12133;Varese;ipermercato;Ipermercato - ponte SS342;-9999;-9999;2;Precipitazione Olona Varese ipermercato (CGP);3594;0;mm;10;307;5072343;489417;5072363;1489444;45,80389020;8,86416720;16/06/2014;05/05/2019;N;0;5072343;489417;307
2;Centro Geofisico Prealpino;1435;Castiglione Olona (CGP);12;VA;12046;Castiglione Olona;Mazzucchelli;Mazzuchelli;-9999;-9999;2;Precipitazione Olona Castiglione Olona (CGP);3598;0;mm;10;274;5067343;489603;5067363;1489630;45,75888820;8,86666680;16/06/2014;07/05/2019;N;0;5067343;489603;274
2;Centro Geofisico Prealpino;1435;Castiglione Olona (CGP);12;VA;12046;Castiglione Olona;Mazzucchelli;Mazzuchelli;-9999;-9999;1;Livello Idrometrico Olona a Castiglione Olona (CGP);3599;0;cm;10;274;5067343;489603;5067363;1489630;45,75888820;8,86666680;16/06/2014;07/05/2019;N;0;5067343;489603;274
2;Centro Geofisico Prealpino;1436;Fagnano (CGP);12;VA;12067;Fagnano Olona;-9999;Tronconi;-9999;-9999;2;Precipitazione Olona Fagnano (CGP);3602;0;mm;10;245;5057650;491058;5057670;1491085;45,67166520;8,88555530;16/06/2014;07/05/2019;N;0;5057650;491058;245
2;Centro Geofisico Prealpino;1436;Fagnano (CGP);12;VA;12067;Fagnano Olona;-9999;Tronconi;-9999;-9999;1;Livello Idrometrico Olona a Fagnano (CGP);3603;0;cm;10;245;5057650;491058;5057670;1491085;45,67166520;8,88555530;16/06/2014;07/05/2019;N;0;5057650;491058;245
3;IdroNivoMeteo;3;Le Prese;14;SO;14060;Sondalo;Le Prese;Le Prese - Ponte sull' Adda;Adda;ADDA SOPRALACUALE;168;Le Prese  - Sondalo Temperatura DL;90116;1;°C;10;950;5133847;604242;5133870;1604270;46,35017631;10,35482014;01/01/2011;07/01/2019;N;0;5133847;604242;950
3;IdroNivoMeteo;3;Le Prese;14;SO;14060;Sondalo;Le Prese;Le Prese - Ponte sull' Adda;Adda;ADDA SOPRALACUALE;138;Le Prese Batteria Batteria DL;90002;0;V;10;950;5133847;604242;5133870;1604270;46,35017631;10,35482014;01/01/2011;07/05/2019;N;0;5133847;604242;950
3;IdroNivoMeteo;3;Le Prese;14;SO;14060;Sondalo;Le Prese;Le Prese - Ponte sull' Adda;Adda;ADDA SOPRALACUALE;2;Le Prese - Sondalo * Precipitazione;9;0;mm;10;950;5133847;604242;5133870;1604270;46,35017631;10,35482014;24/11/1987;07/05/2019;N;1;5133847;604242;950
3;IdroNivoMeteo;3;Le Prese;14;SO;14060;Sondalo;Le Prese;Le Prese - Ponte sull' Adda;Adda;ADDA SOPRALACUALE;3;Le Prese - Sondalo * Temperatura;12;0;°C;10;950;5133847;604242;5133870;1604270;46,35017631;10,35482014;24/11/1987;07/05/2019;N;1;5133847;604242;950
3;IdroNivoMeteo;3;Le Prese;14;SO;14060;Sondalo;Le Prese;Le Prese - Ponte sull' Adda;Adda;ADDA SOPRALACUALE;1;Le Prese - Sondalo * Livello Idrometrico;3;0;cm;10;950;5133847;604242;5133870;1604270;46,35017631;10,35482014;24/11/1987;07/05/2019;S;1;5133847;604242;950
3;IdroNivoMeteo;3;Le Prese;14;SO;14060;Sondalo;Le Prese;Le Prese - Ponte sull' Adda;Adda;ADDA SOPRALACUALE;139;Le Prese * - Sondalo - Temperatura  di compensazione;17530;0;°C;10;950;5133847;604242;5133870;1604270;46,35017631;10,35482014;07/01/2019;07/05/2019;N;0;5133847;604242;950
3;IdroNivoMeteo;3;Le Prese;14;SO;14060;Sondalo;Le Prese;Le Prese - Ponte sull' Adda;Adda;ADDA SOPRALACUALE;11;Le Prese - Sondalo  Umidità Relativa;17533;0;%;10;950;5133847;604242;5133870;1604270;46,35017631;10,35482014;07/01/2019;07/05/2019;N;1;5133847;604242;950
3;IdroNivoMeteo;9;Sondrio ;14;SO;14061;Sondrio;Ponte Eifell; Sondrio - Ponte Eifell;Mallero;ADDA SOPRALACUALE;139;Sondrio  * Temperatura di Compensazione;17485;0;°C;10;300;5113128;566703;5113320;1566915;46,16846717;9,86406531;05/12/2018;07/05/2019;N;0;5113128;566703;300
3;IdroNivoMeteo;9;Sondrio ;14;SO;14061;Sondrio;Ponte Eifell; Sondrio - Ponte Eifell;Mallero;ADDA SOPRALACUALE;168;Sondrio  Termometro Temperatura DL;90121;1;°C;10;300;5113128;566703;5113320;1566915;46,16846717;9,86406531;01/01/2011;12/09/2018;N;0;5113128;566703;300
3;IdroNivoMeteo;9;Sondrio ;14;SO;14061;Sondrio;Ponte Eifell; Sondrio - Ponte Eifell;Mallero;ADDA SOPRALACUALE;1;Sondrio - Livello Mallero;16;0;cm;10;300;5113128;566703;5113320;1566915;46,16846717;9,86406531;24/03/1989;07/05/2019;S;1;5113128;566703;300
3;IdroNivoMeteo;9;Sondrio ;14;SO;14061;Sondrio;Ponte Eifell; Sondrio - Ponte Eifell;Mallero;ADDA SOPRALACUALE;138;Sondrio  Batteria Batteria DL;90007;0;V;10;300;5113128;566703;5113320;1566915;46,16846717;9,86406531;01/01/2011;07/05/2019;N;0;5113128;566703;300
3;IdroNivoMeteo;33;Ganda;14;SO;14036;Lanzada;Ganda;Ganda di Lanzada;Lanterna;ADDA SOPRALACUALE;11;Ganda di Lanzada - Lanzada Umidità Relativa;17545;0;%;10;988;5124452;568154;5124670;1568140;46,27022400;9,88450500;28/12/2018;07/05/2019;N;1;5124452;568154;988
3;IdroNivoMeteo;33;Ganda;14;SO;14036;Lanzada;Ganda;Ganda di Lanzada;Lanterna;ADDA SOPRALACUALE;139;Ganda di Lanzada - Lanzada Temperatura di Compensazione;17546;0;°C;10;988;5124452;568154;5124670;1568140;46,27022400;9,88450500;28/12/2018;07/05/2019;N;0;5124452;568154;988
3;IdroNivoMeteo;33;Ganda;14;SO;14036;Lanzada;Ganda;Ganda di Lanzada;Lanterna;ADDA SOPRALACUALE;168;Ganda Termometro Temperatura DL;90133;1;°C;10;988;5124452;568154;5124670;1568140;46,27022400;9,88450500;01/01/2011;27/12/2018;N;0;5124452;568154;988
3;IdroNivoMeteo;33;Ganda;14;SO;14036;Lanzada;Ganda;Ganda di Lanzada;Lanterna;ADDA SOPRALACUALE;2;Ganda di Lanzada - Lanzada Precipitazione;46;0;mm;10;988;5124452;568154;5124670;1568140;46,27022400;9,88450500;10/11/1989;07/05/2019;N;1;5124452;568154;988
3;IdroNivoMeteo;33;Ganda;14;SO;14036;Lanzada;Ganda;Ganda di Lanzada;Lanterna;ADDA SOPRALACUALE;3;Ganda di Lanzada - Lanzada Temperatura;56;0;°C;10;988;5124452;568154;5124670;1568140;46,27022400;9,88450500;10/11/1989;07/05/2019;N;1;5124452;568154;988
3;IdroNivoMeteo;33;Ganda;14;SO;14036;Lanzada;Ganda;Ganda di Lanzada;Lanterna;ADDA SOPRALACUALE;1;Ganda di Lanzada - Lanzada Livello Idrometrico;64;0;cm;10;988;5124452;568154;5124670;1568140;46,27022400;9,88450500;10/11/1989;07/05/2019;S;1;5124452;568154;988
3;IdroNivoMeteo;33;Ganda;14;SO;14036;Lanzada;Ganda;Ganda di Lanzada;Lanterna;ADDA SOPRALACUALE;138;Ganda Batteria Batteria DL;90019;0;V;10;988;5124452;568154;5124670;1568140;46,27022400;9,88450500;01/01/2011;07/05/2019;N;0;5124452;568154;988
3;IdroNivoMeteo;58;Carona;16;BG;16056;Carona;Lago Fregabolgia;Lago Fregabolgia;-9999;-9999;3;Carona - Lago Fregabolgia (DMV) Temperatura;115;0;°C;10;1955;5097126;566799;5097147;1566826;46,02444861;9,86305936;01/12/2001;07/05/2019;S;1;5097125;566799;1955
3;IdroNivoMeteo;58;Carona;16;BG;16056;Carona;Lago Fregabolgia;Lago Fregabolgia;-9999;-9999;2;Carona - Lago Fregabolgia (DMV) Precipitazione;116;0;mm;10;1955;5097126;566799;5097147;1566826;46,02444861;9,86305936;01/01/2002;07/05/2019;S;1;5097125;566799;1955
3;IdroNivoMeteo;58;Carona;16;BG;16056;Carona;Lago Fregabolgia;Lago Fregabolgia;-9999;-9999;4;Carona - Lago Fregabolgia (DMV) Altezza Neve;117;0;cm;10;1955;5097126;566799;5097147;1566826;46,02444861;9,86305936;01/12/2001;07/05/2019;S;1;5097125;566799;1955
3;IdroNivoMeteo;58;Carona;16;BG;16056;Carona;Lago Fregabolgia;Lago Fregabolgia;-9999;-9999;12;Carona Radiazione Globale;17464;0;W/m²;10;1955;5097125;566799;5097147;1566826;46,02444861;9,86305936;21/10/2018;07/05/2019;S;1;5097125;566799;1955
3;IdroNivoMeteo;58;Carona;16;BG;16056;Carona;Lago Fregabolgia;Lago Fregabolgia;-9999;-9999;11;Carona Umidità Relativa;17465;0;%;10;1955;5097125;566799;5097147;1566826;46,02444861;9,86305936;21/10/2018;07/05/2019;S;1;5097125;566799;1955
3;IdroNivoMeteo;58;Carona;16;BG;16056;Carona;Lago Fregabolgia;Lago Fregabolgia;-9999;-9999;9;Carona Velocità Vento Vettoriale;17468;0;m/s;10;1955;5097125;566799;5097147;1566826;46,02444861;9,86305936;21/10/2018;07/05/2019;S;1;5097125;566799;1955
3;IdroNivoMeteo;58;Carona;16;BG;16056;Carona;Lago Fregabolgia;Lago Fregabolgia;-9999;-9999;10;Carona Direzione Vento Vettoriale;17470;0;°;10;1955;5097125;566799;5097147;1566826;46,02444861;9,86305936;21/10/2018;07/05/2019;S;1;5097125;566799;1955
3;IdroNivoMeteo;58;Carona;16;BG;16056;Carona;Lago Fregabolgia;Lago Fregabolgia;-9999;-9999;168;Carona  Termometro Temperatura DL;90145;0;°C;10;1955;5097125;566799;5097147;1566826;46,02444861;9,86305936;01/01/2011;10/10/2018;N;0;5097125;566799;1955
3;IdroNivoMeteo;58;Carona;16;BG;16056;Carona;Lago Fregabolgia;Lago Fregabolgia;-9999;-9999;138;Carona  Batteria Batteria DL;90031;0;V;10;1955;5097125;566799;5097147;1566826;46,02444861;9,86305936;01/01/2011;07/05/2019;N;0;5097125;566799;1955
3;IdroNivoMeteo;100;Milano - Lambrate                                ;15;MI;15146;Milano;Lambrate;parco Lambro - acquedotto;-9999;-9999;14;Milano - Lambrate T 10cm;2009;1;°C;10;120;5038171;520120;5038191;1520147;45,85382800;10,20134900;29/06/2001;20/10/2011;N;0;5038171;520120;120
3;IdroNivoMeteo;100;Milano - Lambrate                                ;15;MI;15146;Milano;Lambrate;parco Lambro - acquedotto;-9999;-9999;17;Milano - Lambrate Bagnatura;5115;1;min;10;120;5038171;520120;5038191;1520147;45,85382800;10,20134900;12/12/2003;20/10/2011;N;0;5038171;520120;120
3;IdroNivoMeteo;100;Milano - Lambrate                                ;15;MI;15146;Milano;Lambrate;parco Lambro - acquedotto;-9999;-9999;10;Milano - Lambrate Direzione Vento Prevalente;14396;1;°;60;120;5038171;520120;5038191;1520147;45,85382800;10,20134900;03/06/2013;08/05/2018;N;0;5038171;520120;120
3;IdroNivoMeteo;100;Milano - Lambrate                                ;15;MI;15146;Milano;Lambrate;parco Lambro - acquedotto;-9999;-9999;9;Milano - Lambrate Velocità Vento Prevalente;14397;1;m/s;60;120;5038171;520120;5038191;1520147;45,85382800;10,20134900;03/06/2013;08/05/2018;N;0;5038171;520120;120
3;IdroNivoMeteo;100;Milano - Lambrate                                ;15;MI;15146;Milano;Lambrate;parco Lambro - acquedotto;-9999;-9999;10;Milano - Lambrate Direzione Vento;14390;0;°;10;120;5038171;520120;5038191;1520147;45,85382800;10,20134900;15/11/2012;07/05/2019;S;1;5038171;520120;120
3;IdroNivoMeteo;100;Milano - Lambrate                                ;15;MI;15146;Milano;Lambrate;parco Lambro - acquedotto;-9999;-9999;9;Milano - Lambrate  Velocità Vento Scalare;14391;0;m/s;10;120;5038171;520120;5038191;1520147;45,85382800;10,20134900;15/11/2012;07/05/2019;S;1;5038171;520120;120
3;IdroNivoMeteo;100;Milano - Lambrate                                ;15;MI;15146;Milano;Lambrate;parco Lambro - acquedotto;-9999;-9999;138;Milano - Lambrate Batteria;14630;0;V;60;120;5038171;520120;5038191;1520147;45,85382800;10,20134900;14/04/2013;07/05/2019;N;0;5038171;520120;120
3;IdroNivoMeteo;100;Milano - Lambrate                                ;15;MI;15146;Milano;Lambrate;parco Lambro - acquedotto;-9999;-9999;3;Milano - Lambrate Temperatura;2001;0;°C;10;120;5038171;520120;5038191;1520147;45,85382800;10,20134900;29/06/2001;07/05/2019;S;1;5038171;520120;120
3;IdroNivoMeteo;100;Milano - Lambrate                                ;15;MI;15146;Milano;Lambrate;parco Lambro - acquedotto;-9999;-9999;11;Milano - Lambrate Umidità Relativa;2002;0;%;10;120;5038171;520120;5038191;1520147;45,85382800;10,20134900;29/06/2001;07/05/2019;S;1;5038171;520120;120
3;IdroNivoMeteo;100;Milano - Lambrate                                ;15;MI;15146;Milano;Lambrate;parco Lambro - acquedotto;-9999;-9999;9;Milano - Lambrate Velocità Vento;2003;0;m/s;10;120;5038171;520120;5038191;1520147;45,85382800;10,20134900;29/06/2001;07/05/2019;N;1;5038171;520120;120
3;IdroNivoMeteo;100;Milano - Lambrate                                ;15;MI;15146;Milano;Lambrate;parco Lambro - acquedotto;-9999;-9999;10;Milano - Lambrate Direzione Vento Vettoriale;2005;0;°;10;120;5038171;520120;5038191;1520147;45,85382800;10,20134900;29/06/2001;07/05/2019;N;1;5038171;520120;120
